insee_code,Commune,code_postal,adresse,prefixe_section,Section,No plan,id_parcelle,No voie,btq,Type de voie,Voie,surface_reelle_bati,n_sales,first_date,last_date,min_gap_days,years,first_price,last_price,ppm2_first,ppm2_last,pct_change,ann_pct,mutations
13209,MARSEILLE 9EME,13009,"9112 CHE DU VAL DES BOIS, 13009 MARSEILLE 9EME",847,B,112,132098470B0112,9112.0,,CHE,DU VAL DES BOIS,91.0,2,2021-04-07,2025-01-29,1393,3.81,423700.0,480000.0,4656.0,5275.0,13.3,3.3,"[{""date_mutation"": ""2021-04-07"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 423700.0, ""surface_reelle_bati"": 91.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 186.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 480000.0, ""surface_reelle_bati"": 91.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 186.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"142 CHE DU MARINIER, 13016 MARSEILLE 16EME",908,R,4,132169080R0004,142.0,,CHE,DU MARINIER,160.0,2,2021-09-23,2024-10-09,1112,3.04,828000.0,912000.0,5175.0,5700.0,10.1,3.2,"[{""date_mutation"": ""2021-09-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 828000.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 1230.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 912000.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 1230.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"22 BD FRANCOIS ROBERT, 13009 MARSEILLE 9EME",849,U,61,132098490U0061,22.0,,BD,FRANCOIS ROBERT,130.0,2,2022-06-23,2025-03-28,1009,2.76,949200.0,1033138.0,7302.0,7947.0,8.8,3.1,"[{""date_mutation"": ""2022-06-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 949200.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 305.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-03-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1033138.0, ""surface_reelle_bati"": 130.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 305.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"20 RUE DE CLUNY, 13008 MARSEILLE 8EME",839,D,147,132088390D0147,20.0,,RUE,DE CLUNY,22.0,2,2020-08-07,2024-12-06,1582,4.33,175000.0,198500.0,7955.0,9023.0,13.4,3.0,"[{""date_mutation"": ""2020-08-07"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 175000.0, ""surface_reelle_bati"": 22.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 68.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 198500.0, ""surface_reelle_bati"": 22.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 68.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"3 BD LACORDAIRE, 13013 MARSEILLE 13EME",888,O,59,132138880O0059,3.0,,BD,LACORDAIRE,106.0,2,2021-07-09,2024-10-25,1204,3.3,400000.0,440000.0,3774.0,4151.0,10.0,2.9,"[{""date_mutation"": ""2021-07-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 400000.0, ""surface_reelle_bati"": 106.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 235.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 440000.0, ""surface_reelle_bati"": 106.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 235.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"7 MTE DU MONT D OR, 13015 MARSEILLE 15EME",904,I,75,132159040I0075,7.0,,MTE,DU MONT D OR,88.0,2,2021-12-13,2024-09-13,1005,2.75,402000.0,435000.0,4568.0,4943.0,8.2,2.9,"[{""date_mutation"": ""2021-12-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 402000.0, ""surface_reelle_bati"": 88.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 1266.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 435000.0, ""surface_reelle_bati"": 88.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 1266.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"13 TSSE DU CLOS FLEURI, 13015 MARSEILLE 15EME",897,I,12,132158970I0012,13.0,,TSSE,DU CLOS FLEURI,68.0,2,2021-04-29,2023-06-02,764,2.09,230000.0,244000.0,3382.0,3588.0,6.1,2.9,"[{""date_mutation"": ""2021-04-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 230000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 79.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-06-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 244000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 79.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"169 AV DE LA PANOUSE, 13009 MARSEILLE 9EME",850,C,185,132098500C0185,169.0,,AV,DE LA PANOUSE,180.0,2,2023-02-17,2025-02-06,720,1.97,1366680.0,1443500.0,7593.0,8019.0,5.6,2.8,"[{""date_mutation"": ""2023-02-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1366680.0, ""surface_reelle_bati"": 180.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 1306.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1443500.0, ""surface_reelle_bati"": 180.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 1306.0, ""nb_lignes"": 1}]"
13206,MARSEILLE 6EME,13006,"56 RUE CHATEAU PAYAN, 13006 MARSEILLE 6EME",824,A,304,132068240A0304,56.0,,RUE,CHATEAU PAYAN,68.0,2,2023-03-29,2023-11-17,233,0.64,314000.0,319600.0,4618.0,4700.0,1.8,2.8,"[{""date_mutation"": ""2023-03-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 314000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 68.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-11-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 319600.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 68.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"6 TSSE CAILLOL, 13013 MARSEILLE 13EME",889,L,266,132138890L0266,6.0,,TSSE,CAILLOL,108.0,2,2021-05-12,2025-01-08,1337,3.66,348100.0,384500.0,3223.0,3560.0,10.5,2.8,"[{""date_mutation"": ""2021-05-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 348100.0, ""surface_reelle_bati"": 108.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 384500.0, ""surface_reelle_bati"": 108.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13204,MARSEILLE 4EME,13004,"46 BD FIGUIERE, 13004 MARSEILLE 4EME",816,C,288,132048160C0288,46.0,,BD,FIGUIERE,108.0,2,2021-10-19,2025-04-09,1268,3.47,550000.0,604000.0,5093.0,5593.0,9.8,2.7,"[{""date_mutation"": ""2021-10-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 550000.0, ""surface_reelle_bati"": 108.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 198.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 604000.0, ""surface_reelle_bati"": 108.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 198.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"35 TRA PAS DE FAON, 13016 MARSEILLE 16EME",910,I,91,132169100I0091,35.0,,TRA,PAS DE FAON,52.0,2,2020-08-25,2024-07-12,1417,3.88,227000.0,250850.0,4365.0,4824.0,10.5,2.6,"[{""date_mutation"": ""2020-08-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 227000.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 14.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 250850.0, ""surface_reelle_bati"": 52.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 14.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"11 RUE DU GROUPE SCOLAIRE, 13012 MARSEILLE 12EME",877,Y,69,132128770Y0069,11.0,,RUE,DU GROUPE SCOLAIRE,122.0,2,2021-01-15,2023-12-15,1064,2.91,460000.0,493700.0,3770.0,4047.0,7.3,2.5,"[{""date_mutation"": ""2021-01-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 460000.0, ""surface_reelle_bati"": 122.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 126.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-12-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 493700.0, ""surface_reelle_bati"": 122.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 126.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"5138 F RTE D'ALLAUCH, 13011 MARSEILLE 11EME",861,B,138,132118610B0138,5138.0,F,RTE,D'ALLAUCH,165.0,2,2020-12-08,2024-02-07,1156,3.16,800000.0,860000.0,4848.0,5212.0,7.5,2.3,"[{""date_mutation"": ""2020-12-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 800000.0, ""surface_reelle_bati"": 165.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 1003.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-02-07"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 860000.0, ""surface_reelle_bati"": 165.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 1003.0, ""nb_lignes"": 2}]"
13216,MARSEILLE 16EME,13016,"17 LOT LE CLOS DES GENETS, 13016 MARSEILLE 16EME",911,O,238,132169110O0238,17.0,,LOT,LE CLOS DES GENETS,81.0,2,2020-11-27,2025-01-10,1505,4.12,303000.0,332150.0,3741.0,4101.0,9.6,2.3,"[{""date_mutation"": ""2020-11-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 303000.0, ""surface_reelle_bati"": 81.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 139.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 332150.0, ""surface_reelle_bati"": 81.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 139.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"21 B RUE CONDORCET, 13016 MARSEILLE 16EME",910,E,90,132169100E0090,21.0,B,RUE,CONDORCET,71.0,2,2020-07-17,2022-08-26,770,2.11,220000.0,230000.0,3099.0,3239.0,4.5,2.1,"[{""date_mutation"": ""2020-07-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 220000.0, ""surface_reelle_bati"": 71.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 67.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-08-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 230000.0, ""surface_reelle_bati"": 71.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 67.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"6 CHE DE BELLE FONTAINE, 13009 MARSEILLE 9EME",847,E,31,132098470E0031,6.0,,CHE,DE BELLE FONTAINE,128.0,2,2022-10-27,2025-02-19,846,2.32,789000.0,823800.0,6164.0,6436.0,4.4,1.9,"[{""date_mutation"": ""2022-10-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 789000.0, ""surface_reelle_bati"": 128.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 433.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 823800.0, ""surface_reelle_bati"": 128.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 433.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"8 BD VILLETEL, 13012 MARSEILLE 12EME",873,H,10,132128730H0010,8.0,,BD,VILLETEL,82.0,2,2020-11-24,2025-02-27,1556,4.26,400000.0,432000.0,4878.0,5268.0,8.0,1.8,"[{""date_mutation"": ""2020-11-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 400000.0, ""surface_reelle_bati"": 82.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 538.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 432000.0, ""surface_reelle_bati"": 82.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 538.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"22 TRA PEY, 13007 MARSEILLE 7EME",829,I,4,132078290I0004,22.0,,TRA,PEY,100.0,2,2021-07-30,2022-05-24,298,0.82,890000.0,900000.0,8900.0,9000.0,1.1,1.4,"[{""date_mutation"": ""2021-07-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 890000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 370.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-05-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 900000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 370.0, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"5 IMP DU PLATEAU, 13007 MARSEILLE 7EME",829,H,80,132078290H0080,5.0,,IMP,DU PLATEAU,44.0,2,2021-06-10,2025-04-29,1419,3.89,457250.0,482000.0,10392.0,10955.0,5.4,1.4,"[{""date_mutation"": ""2021-06-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 457250.0, ""surface_reelle_bati"": 44.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 71.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 482000.0, ""surface_reelle_bati"": 44.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 71.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"5 BD VIALA, 13015 MARSEILLE 15EME",899,C,247,132158990C0247,5.0,,BD,VIALA,61.0,2,2023-03-03,2025-04-16,775,2.12,140000.0,143000.0,2295.0,2344.0,2.1,1.0,"[{""date_mutation"": ""2023-03-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 140000.0, ""surface_reelle_bati"": 61.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-16"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 143000.0, ""surface_reelle_bati"": 61.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"7 RUE LOUIS MERLINO, 13014 MARSEILLE 14EME",891,B,97,132148910B0097,7.0,,RUE,LOUIS MERLINO,75.0,2,2020-11-16,2025-02-13,1550,4.24,283000.0,295000.0,3773.0,3933.0,4.2,1.0,"[{""date_mutation"": ""2020-11-16"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 283000.0, ""surface_reelle_bati"": 75.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 243.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 295000.0, ""surface_reelle_bati"": 75.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 243.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"30 TSSE DE LA BATTERIE, 13015 MARSEILLE 15EME",903,A,446,132159030A0446,30.0,,TSSE,DE LA BATTERIE,160.0,2,2021-05-03,2024-12-04,1311,3.59,358950.0,370000.0,2243.0,2312.0,3.1,0.8,"[{""date_mutation"": ""2021-05-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 358950.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 473.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 370000.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 473.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"5151 F AV MARIUS BREMOND, 13015 MARSEILLE 15EME",906,E,150,132159060E0150,5151.0,F,AV,MARIUS BREMOND,91.0,2,2022-02-22,2024-12-12,1024,2.8,402000.0,410000.0,4418.0,4505.0,2.0,0.7,"[{""date_mutation"": ""2022-02-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 402000.0, ""surface_reelle_bati"": 91.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 508.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-12-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 410000.0, ""surface_reelle_bati"": 91.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 508.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"15 RUE DE BEYROUTH, 13009 MARSEILLE 9EME",849,O,226,132098490O0226,15.0,,RUE,DE BEYROUTH,145.0,2,2022-03-31,2024-07-03,825,2.26,954055.0,968655.0,6580.0,6680.0,1.5,0.7,"[{""date_mutation"": ""2022-03-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 954055.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 121.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 968655.0, ""surface_reelle_bati"": 145.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 121.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"2 RUE FERNAND CHABOT, 13013 MARSEILLE 13EME",884,I,52,132138840I0052,2.0,,RUE,FERNAND CHABOT,77.0,2,2021-07-09,2024-10-16,1195,3.27,382050.0,390000.0,4962.0,5065.0,2.1,0.6,"[{""date_mutation"": ""2021-07-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 382050.0, ""surface_reelle_bati"": 77.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 236.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-16"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 390000.0, ""surface_reelle_bati"": 77.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 236.0, ""nb_lignes"": 1}]"
