Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,insee_code,adresse,id_parcelle
,,,,,,,000001,01/06/2022,Vente,"411250,00",98,,CHE,6419,DE LA MURE,13015,MARSEILLE 15EME,13,215,897,I,183,,1,,,,,,,,,,1,1,Maison,,99,4,,,,13215,"98 CHE DE LA MURE, 13015 MARSEILLE 15EME",132158970I0183
,,,,,,,000001,01/06/2023,Vente,"934260,00",6,,IMP,8656,SAUZE,13007,MARSEILLE 7EME,13,207,830,D,131,,,,,,,,,,,,0,1,Maison,,100,5,S,,123,13207,"6 IMP SAUZE, 13007 MARSEILLE 7EME",132078300D0131
,,,,,,,000001,01/06/2023,Vente,"161700,00",51,,BD,8752,SICARD,13008,MARSEILLE 8EME,13,208,844,H,23,,,,,,,,,,,,0,1,Maison,,80,4,S,,74,13208,"51 BD SICARD, 13008 MARSEILLE 8EME",132088440H0023
,,,,,,,000001,01/06/2023,Vente,"1107860,00",3,,AV,4393,HELENE BOUCHER,13008,MARSEILLE 8EME,13,208,844,P,156,,,,,,,,,,,,0,1,Maison,,172,4,S,,396,13208,"3 AV HELENE BOUCHER, 13008 MARSEILLE 8EME",132088440P0156
,,,,,,,000001,01/06/2023,Vente,"1,00",5090,F,PL,4805,JEANNE D ARC,13011,MARSEILLE 11EME,13,211,861,C,90,,5,"16,20",,,,,,,,,1,1,Maison,,65,4,,,,13211,"5090 F PL JEANNE D ARC, 13011 MARSEILLE 11EME",132118610C0090
,,,,,,,000001,01/06/2023,Vente,"150000,00",19,,RUE,1190,DE BISKRA,13014,MARSEILLE 14EME,13,214,892,A,56,,,,,,,,,,,,0,1,Maison,,33,2,S,,212,13214,"19 RUE DE BISKRA, 13014 MARSEILLE 14EME",132148920A0056
,,,,,,,000001,01/07/2020,Vente,"472500,00",47,,LOT,A914,LES TERRES DU CHATEAU,13011,MARSEILLE 11EME,13,211,864,B,290,,,,,,,,,,,,0,1,Maison,,112,5,S,,617,13211,"47 LOT LES TERRES DU CHATEAU, 13011 MARSEILLE 11EME",132118640B0290
,,,,,,,000001,01/07/2020,Vente,"570000,00",33,,TRA,6929,DE LA PAULINE,13011,MARSEILLE 11EME,13,211,867,I,331,,2,"142,90",,,,,,,,,1,1,Maison,,100,4,,,,13211,"33 TRA DE LA PAULINE, 13011 MARSEILLE 11EME",132118670I0331
,,,,,,,000001,01/07/2020,Vente,"257000,00",76,,AV,2856,DU DOCTEUR HECKEL,13011,MARSEILLE 11EME,13,211,866,K,25,,,,,,,,,,,,0,1,Maison,,70,5,S,,469,13211,"76 AV DU DOCTEUR HECKEL, 13011 MARSEILLE 11EME",132118660K0025
,,,,,,,000001,01/07/2020,Vente,"291800,00",92,,TRA,6973,DE LA PENNE,13011,MARSEILLE 11EME,13,211,868,L,125,,,,,,,,,,,,0,1,Maison,,120,5,J,POTAG,1085,13211,"92 TRA DE LA PENNE, 13011 MARSEILLE 11EME",132118680L0125
,,,,,,,000001,01/07/2020,Vente,"291800,00",92,,TRA,6973,DE LA PENNE,13011,MARSEILLE 11EME,13,211,868,L,125,,,,,,,,,,,,0,1,Maison,,120,5,S,,733,13211,"92 TRA DE LA PENNE, 13011 MARSEILLE 11EME",132118680L0125
,,,,,,,000001,01/07/2020,Vente,"440350,00",75,,RUE,3091,EMILE CAILLOL,13012,MARSEILLE 12EME,13,212,875,U,113,,,,,,,,,,,,0,1,Maison,,130,4,S,,73,13212,"75 RUE EMILE CAILLOL, 13012 MARSEILLE 12EME",132128750U0113
,,,,,,,000001,01/07/2020,Vente,"300000,00",6,,RUE,1999,CHALUSSET,13013,MARSEILLE 13EME,13,213,888,M,44,,,,,,,,,,,,0,1,Maison,,45,2,S,,254,13213,"6 RUE CHALUSSET, 13013 MARSEILLE 13EME",132138880M0044
,,,,,,,000001,01/07/2021,Vente,"540000,00",9011,,RUE,2411,DE LA COLLINE,13008,MARSEILLE 8EME,13,208,837,D,456,,,,,,,,,,,,0,1,Maison,,55,4,S,,107,13208,"9011 RUE DE LA COLLINE, 13008 MARSEILLE 8EME",132088370D0456
,,,,,,,000001,01/07/2021,Vente,"410000,00",11,,TRA,4676,JEAN ANDRE,13008,MARSEILLE 8EME,13,208,845,K,8,,2,"61,09",,,,,,,,,1,1,Maison,,55,3,,,,13208,"11 TRA JEAN ANDRE, 13008 MARSEILLE 8EME",132088450K0008
,,,,,,,000001,01/07/2021,Vente,"650000,00",9,,AV,6407,MOZART,13009,MARSEILLE 9EME,13,209,853,P,34,,,,,,,,,,,,0,1,Maison,,135,5,S,,584,13209,"9 AV MOZART, 13009 MARSEILLE 9EME",132098530P0034
,,,,,,,000001,01/07/2021,Vente,"420000,00",2,,IMP,0357,ANDRE,13010,MARSEILLE 10EME,13,210,856,C,12,,1,,2,,3,,4,,,,4,1,Maison,,133,4,,,,13210,"2 IMP ANDRE, 13010 MARSEILLE 10EME",132108560C0012
,,,,,,,000001,01/07/2021,Vente,"356002,00",41,,RUE,8637,DE LA SAOUPE,13011,MARSEILLE 11EME,13,211,868,K,177,,,,,,,,,,,,0,1,Maison,,105,5,S,,521,13211,"41 RUE DE LA SAOUPE, 13011 MARSEILLE 11EME",132118680K0177
,,,,,,,000001,01/07/2021,Vente,"435000,00",14,,BD,2265,DE CHYPRE,13015,MARSEILLE 15EME,13,215,906,A,319,,,,,,,,,,,,0,1,Maison,,110,5,S,,699,13215,"14 BD DE CHYPRE, 13015 MARSEILLE 15EME",132159060A0319
,,,,,,,000001,01/07/2021,Vente,"300000,00",131,,CHE,6419,DE LA MURE,13015,MARSEILLE 15EME,13,215,898,B,65,,,,,,,,,,,,0,1,Maison,,54,4,S,,777,13215,"131 CHE DE LA MURE, 13015 MARSEILLE 15EME",132158980B0065
,,,,,,,000001,01/07/2021,Vente,"300000,00",131,,CHE,6419,DE LA MURE,13015,MARSEILLE 15EME,13,215,898,B,65,,,,,,,,,,,,0,1,Maison,,54,4,J,POTAG,1213,13215,"131 CHE DE LA MURE, 13015 MARSEILLE 15EME",132158980B0065
,,,,,,,000001,01/07/2021,Vente,"382000,00",12,,BD,9016,THIERS,13015,MARSEILLE 15EME,13,215,906,D,32,,,,,,,,,,,,0,1,Maison,,109,4,S,,142,13215,"12 BD THIERS, 13015 MARSEILLE 15EME",132159060D0032
,,,,,,,000001,01/07/2021,Vente,"382000,00",12,,BD,9016,THIERS,13015,MARSEILLE 15EME,13,215,906,D,32,,,,,,,,,,,,0,1,Maison,,109,4,J,POTAG,554,13215,"12 BD THIERS, 13015 MARSEILLE 15EME",132159060D0032
,,,,,,,000001,01/07/2021,Vente,"380000,00",66,,BD,4411,HENRI BARNIER,13015,MARSEILLE 15EME,13,215,906,E,195,,,,,,,,,,,,0,1,Maison,,128,6,S,,614,13215,"66 BD HENRI BARNIER, 13015 MARSEILLE 15EME",132159060E0195
,,,,,,,000001,01/07/2021,Vente,"321935,10",24,,CHE,5546,MADRAGUE VILLE,13015,MARSEILLE 15EME,13,215,901,H,70,,,,,,,,,,,,0,1,Maison,,45,3,S,,177,13215,"24 CHE MADRAGUE VILLE, 13015 MARSEILLE 15EME",132159010H0070
,,,,,,,000001,01/07/2021,Vente,"150000,00",36,,CHE,8201,DU RUISSEAU MIRABEAU,13016,MARSEILLE 16EME,13,216,910,C,48,,,,,,,,,,,,0,1,Maison,,24,1,S,,123,13216,"36 CHE DU RUISSEAU MIRABEAU, 13016 MARSEILLE 16EME",132169100C0048
,,,,,,,000001,01/07/2021,Vente,"219000,00",6,,BD,9024,THOMAS,13016,MARSEILLE 16EME,13,216,910,E,231,,,,,,,,,,,,0,1,Maison,,56,3,S,,62,13216,"6 BD THOMAS, 13016 MARSEILLE 16EME",132169100E0231
,,,,,,,000001,01/07/2022,Vente,"785000,00",29,,TRA,8542,SAINTE HELENE,13007,MARSEILLE 7EME,13,207,830,B,293,,,,,,,,,,,,0,1,Maison,,91,4,S,,180,13207,"29 TRA SAINTE HELENE, 13007 MARSEILLE 7EME",132078300B0293
,,,,,,,000001,01/07/2022,Vente,"908000,00",7,A,AV,0762,DE LA BARQUIERE,13009,MARSEILLE 9EME,13,209,849,N,190,,,,,,,,,,,,0,1,Maison,,200,7,S,,532,13209,"7 A AV DE LA BARQUIERE, 13009 MARSEILLE 9EME",132098490N0190
,,,,,,,000001,01/07/2022,Vente,"1125200,00",31,,BD,7613,DE LA PUGETTE,13009,MARSEILLE 9EME,13,209,853,Z,82,,,,,,,,,,,,0,1,Maison,,145,5,S,,309,13209,"31 BD DE LA PUGETTE, 13009 MARSEILLE 9EME",132098530Z0082
,,,,,,,000001,01/07/2022,Vente,"400000,00",7,,TSSE,4249,DE LA GRANIERE,13011,MARSEILLE 11EME,13,211,870,C,103,,,,,,,,,,,,0,1,Maison,,105,5,S,,452,13211,"7 TSSE DE LA GRANIERE, 13011 MARSEILLE 11EME",132118700C0103
,,,,,,,000001,01/07/2022,Vente,"230000,00",17,,BD,4102,GILLY QRT LA BARASSE,13011,MARSEILLE 11EME,13,211,862,H,14,,,,,,,,,,,,0,1,Maison,,69,5,S,,624,13211,"17 BD GILLY QRT LA BARASSE, 13011 MARSEILLE 11EME",132118620H0014
,,,,,,,000001,01/07/2022,Vente,"609200,00",65,,CHE,8427,DE ST MENET AUX ACCATES,13011,MARSEILLE 11EME,13,211,861,H,51,,,,,,,,,,,,0,1,Maison,,97,5,S,,442,13211,"65 CHE DE ST MENET AUX ACCATES, 13011 MARSEILLE 11EME",132118610H0051
,,,,,,,000001,01/07/2022,Vente,"1032326,00",13,,IMP,5968,DE MEKNES,13012,MARSEILLE 12EME,13,212,878,A,590,,,,,,,,,,,,0,1,Maison,,180,6,S,,500,13212,"13 IMP DE MEKNES, 13012 MARSEILLE 12EME",132128780A0590
,,,,,,,000001,01/07/2022,Vente,"1032326,00",13,,IMP,5968,DE MEKNES,13012,MARSEILLE 12EME,13,212,878,A,590,,,,,,,,,,,,0,1,Maison,,180,6,J,POTAG,1429,13212,"13 IMP DE MEKNES, 13012 MARSEILLE 12EME",132128780A0590
,,,,,,,000001,01/07/2022,Vente,"920220,00",11,,CHE,8208,DES SABLES JAUNES,13012,MARSEILLE 12EME,13,212,877,H,180,,,,,,,,,,,,0,1,Maison,,140,6,S,,396,13212,"11 CHE DES SABLES JAUNES, 13012 MARSEILLE 12EME",132128770H0180
,,,,,,,000001,01/07/2022,Vente,"324000,00",204,,AV,8052,DE LA ROSE,13013,MARSEILLE 13EME,13,213,886,D,127,,,,,,,,,,,,0,1,Maison,,58,2,S,,227,13213,"204 AV DE LA ROSE, 13013 MARSEILLE 13EME",132138860D0127
,,,,,,,000001,01/07/2022,Vente,"481000,00",7,,TRA,1849,CASTEOU,13013,MARSEILLE 13EME,13,213,879,D,57,,,,,,,,,,,,0,1,Maison,,120,5,S,,229,13213,"7 TRA CASTEOU, 13013 MARSEILLE 13EME",132138790D0057
,,,,,,,000001,01/07/2022,Vente,"629160,00",22,,CHE,0653,AURENGUES,13013,MARSEILLE 13EME,13,213,884,E,325,,,,,,,,,,,,0,1,Maison,,115,4,S,,680,13213,"22 CHE AURENGUES, 13013 MARSEILLE 13EME",132138840E0325
,,,,,,,000001,01/07/2022,Vente,"369000,00",5,,BD,1908,CENTRAL,13013,MARSEILLE 13EME,13,213,881,H,186,,,,,,,,,,,,0,1,Maison,,85,4,S,,356,13213,"5 BD CENTRAL, 13013 MARSEILLE 13EME",132138810H0186
,,,,,,,000001,01/07/2022,Vente,"457500,00",33,,LOT,A375,LES GENEVRIERS,13015,MARSEILLE 15EME,13,215,903,D,219,,,,,,,,,,,,0,1,Maison,,124,4,S,,700,13215,"33 LOT LES GENEVRIERS, 13015 MARSEILLE 15EME",132159030D0219
,,,,,,,000001,01/07/2022,Vente,"332500,00",9,,BD,1600,DE LA CAMARGUE,13016,MARSEILLE 16EME,13,216,911,I,99,,,,,,,,,,,,0,1,Maison,,74,5,S,,152,13216,"9 BD DE LA CAMARGUE, 13016 MARSEILLE 16EME",132169110I0099
,,,,,,,000001,01/07/2022,Vente,"86000,00",79,,RUE,7704,RABELAIS,13016,MARSEILLE 16EME,13,216,910,L,5,,,,,,,,,,,,0,1,Maison,,55,3,S,,57,13216,"79 RUE RABELAIS, 13016 MARSEILLE 16EME",132169100L0005
,,,,,,,000001,01/07/2024,Vente,"593800,00",8,,IMP,6010,DU MEUNIER,13009,MARSEILLE 9EME,13,209,849,S,4,,,,,,,,,,,,0,1,Maison,,90,4,S,,251,13209,"8 IMP DU MEUNIER, 13009 MARSEILLE 9EME",132098490S0004
,,,,,,,000001,01/07/2024,Vente,"399000,00",13,,RUE,9026,THYDE MONNIER,13011,MARSEILLE 11EME,13,211,871,C,325,,,,,,,,,,,,0,1,Maison,,110,6,AB,,302,13211,"13 RUE THYDE MONNIER, 13011 MARSEILLE 11EME",132118710C0325
,,,,,,,000001,01/07/2024,Vente,"640000,00",13,,SQ,8917,DU TAOUME,13011,MARSEILLE 11EME,13,211,868,I,159,,,,,,,,,,,,0,1,Maison,,107,4,S,,502,13211,"13 SQ DU TAOUME, 13011 MARSEILLE 11EME",132118680I0159
,,,,,,,000001,01/07/2024,Vente,"500000,00",97,,RTE,3134,D ENCO DE BOTTE,13012,MARSEILLE 12EME,13,212,878,D,65,,,,,,,,,,,,0,1,Maison,,122,4,S,,1219,13212,"97 RTE D ENCO DE BOTTE, 13012 MARSEILLE 12EME",132128780D0065
,,,,,,,000001,01/07/2024,Vente,"701900,00",15,,BD,2818,DIE,13012,MARSEILLE 12EME,13,212,874,E,140,,,,,,,,,,,,0,1,Maison,,90,4,S,,400,13212,"15 BD DIE, 13012 MARSEILLE 12EME",132128740E0140
,,,,,,,000001,01/07/2024,Vente,"459580,00",17,,LOT,A329,LA RIBASSIERE 2,13013,MARSEILLE 13EME,13,213,884,H,186,,,,,,,,,,,,0,1,Maison,,88,4,S,,446,13213,"17 LOT LA RIBASSIERE 2, 13013 MARSEILLE 13EME",132138840H0186
,,,,,,,000001,01/07/2024,Vente,"279550,00",18,,LOT,A732,LES PIVOINES,13013,MARSEILLE 13EME,13,213,886,N,132,,18,,,,,,,,,,1,1,Maison,,82,4,,,,13213,"18 LOT LES PIVOINES, 13013 MARSEILLE 13EME",132138860N0132
,,,,,,,000001,01/07/2024,Vente,"320000,00",26,,LOT,A959,LES VILLAS D'AZUR,13015,MARSEILLE 15EME,13,215,907,I,243,,,,,,,,,,,,0,1,Maison,,79,4,S,,256,13215,"26 LOT LES VILLAS D'AZUR, 13015 MARSEILLE 15EME",132159070I0243
,,,,,,,000001,01/07/2024,Vente,"160000,00",2,,RUE,5602,MALLOT,13016,MARSEILLE 16EME,13,216,908,L,25,,,,,,,,,,,,0,1,Maison,,45,3,S,,49,13216,"2 RUE MALLOT, 13016 MARSEILLE 16EME",132169080L0025
,,,,,,,000001,01/07/2025,Vente,"1200000,00",11,,RUE,1180,BIENVENU,13008,MARSEILLE 8EME,13,208,839,K,48,,,,,,,,,,,,0,1,Maison,,145,5,S,,614,13208,"11 RUE BIENVENU, 13008 MARSEILLE 8EME",132088390K0048
,,,,,,,000001,01/07/2025,Vente,"739830,00",3,,IMP,2394,COLI,13009,MARSEILLE 9EME,13,209,853,O,32,,,,,,,,,,,,0,1,Maison,,155,8,S,,643,13209,"3 IMP COLI, 13009 MARSEILLE 9EME",132098530O0032
,,,,,,,000001,01/07/2025,Vente,"301260,00",66,,CHE,8516,DE SAINTE-CROIX,13010,MARSEILLE 10EME,13,210,858,T,48,,,,,,,,,,,,0,1,Maison,,66,3,S,,1420,13210,"66 CHE DE SAINTE-CROIX, 13010 MARSEILLE 10EME",132108580T0048
,,,,,,,000003,01/07/2025,Vente,"308000,00",26,,BD,5343,LOMBARD,13015,MARSEILLE 15EME,13,215,897,H,291,,,,,,,,,,,,0,1,Maison,,137,5,S,,1099,13215,"26 BD LOMBARD, 13015 MARSEILLE 15EME",132158970H0291
,,,,,,,000001,01/08/2022,Vente,"124000,00",23,,BD,7868,DE LA REVOLUTION,13003,MARSEILLE 3EME,13,203,813,E,89,,,,,,,,,,,,0,1,Maison,,45,3,S,,45,13203,"23 BD DE LA REVOLUTION, 13003 MARSEILLE 3EME",132038130E0089
,,,,,,,000001,01/08/2022,Vente,"241510,00",4,,IMP,3353,DE LA FARIGOULE,13007,MARSEILLE 7EME,13,207,829,C,34,,,,,,,,,,,,0,1,Maison,,35,2,S,,86,13207,"4 IMP DE LA FARIGOULE, 13007 MARSEILLE 7EME",132078290C0034
,,,,,,,000001,01/08/2022,Vente,"422100,00",8,,TRA,8769,SIDOLLE,13009,MARSEILLE 9EME,13,209,847,H,16,,11,"70,67",,,,,,,,,1,1,Maison,,77,3,,,,13209,"8 TRA SIDOLLE, 13009 MARSEILLE 9EME",132098470H0016
,,,,,,,000001,01/08/2022,Vente,"245000,00",67,,BD,8162,ROUVIER,13010,MARSEILLE 10EME,13,210,857,H,42,,,,,,,,,,,,0,1,Maison,,48,2,S,,118,13210,"67 BD ROUVIER, 13010 MARSEILLE 10EME",132108570H0042
,,,,,,,000001,01/08/2022,Vente,"519100,00",54,A,TRA,2013,CHANTE PERDRIX,13010,MARSEILLE 10EME,13,210,858,P,173,,,,,,,,,,,,0,1,Maison,,99,4,S,,413,13210,"54 A TRA CHANTE PERDRIX, 13010 MARSEILLE 10EME",132108580P0173
,,,,,,,000001,01/08/2022,Vente,"550000,00",3,,AV,8080,DE LA ROSIERE,13012,MARSEILLE 12EME,13,212,873,C,202,,2,,,,,,,,,,1,1,Maison,,153,5,,,,13212,"3 AV DE LA ROSIERE, 13012 MARSEILLE 12EME",132128730C0202
,,,,,,,000001,01/08/2022,Vente,"376600,00",69,,RUE,0256,ALPHONSE DAUDET,13013,MARSEILLE 13EME,13,213,888,B,31,,,,,,,,,,,,0,1,Maison,,112,5,S,,164,13213,"69 RUE ALPHONSE DAUDET, 13013 MARSEILLE 13EME",132138880B0031
,,,,,,,000001,01/08/2022,Vente,"459950,00",10,,RUE,1062,BENJAMIN CREMIEUX,13013,MARSEILLE 13EME,13,213,880,D,500,,,,,,,,,,,,0,1,Maison,,100,5,S,,358,13213,"10 RUE BENJAMIN CREMIEUX, 13013 MARSEILLE 13EME",132138800D0500
,,,,,,,000001,01/08/2022,Vente,"985850,00",44,,CHE,4259,DE LA GRAVE,13013,MARSEILLE 13EME,13,213,882,E,409,,,,,,,,,,,,0,1,Maison,,150,4,S,,595,13213,"44 CHE DE LA GRAVE, 13013 MARSEILLE 13EME",132138820E0409
,,,,,,,000001,01/08/2022,Vente,"1313490,00",179,,AV,5989,DU MERLAN,13014,MARSEILLE 14EME,13,214,893,C,94,,,,,,,,,,,,0,1,Maison,,56,4,S,,343,13214,"179 AV DU MERLAN, 13014 MARSEILLE 14EME",132148930C0094
,,,,,,,000001,01/08/2022,Vente,"295000,00",17,,MTE,4190,GRAILLE,13015,MARSEILLE 15EME,13,215,906,H,114,,,,,,,,,,,,0,1,Maison,,48,2,S,,252,13215,"17 MTE GRAILLE, 13015 MARSEILLE 15EME",132159060H0114
,,,,,,,000001,01/08/2022,Vente,"295000,00",17,,MTE,4190,GRAILLE,13015,MARSEILLE 15EME,13,215,906,H,114,,,,,,,,,,,,0,1,Maison,,48,2,J,POTAG,1039,13215,"17 MTE GRAILLE, 13015 MARSEILLE 15EME",132159060H0114
,,,,,,,000001,01/08/2022,Vente,"295000,00",77,,BD,4411,HENRI BARNIER,13015,MARSEILLE 15EME,13,215,906,H,115,,,,,,,,,,,,0,1,Maison,,30,2,S,,309,13215,"77 BD HENRI BARNIER, 13015 MARSEILLE 15EME",132159060H0115
,,,,,,,000001,01/08/2023,Vente,"465000,00",180,,BD,7795,DU REDON,13009,MARSEILLE 9EME,13,209,847,K,14,,1,"85,49",,,,,,,,,1,1,Maison,,120,5,,,,13209,"180 BD DU REDON, 13009 MARSEILLE 9EME",132098470K0014
,,,,,,,000001,01/08/2023,Vente,"693950,00",4,,LOT,A341,LES DOUCES,13011,MARSEILLE 11EME,13,211,869,A,245,,,,,,,,,,,,0,1,Maison,,131,4,S,,1008,13211,"4 LOT LES DOUCES, 13011 MARSEILLE 11EME",132118690A0245
,,,,,,,000001,01/08/2024,Vente,"290900,00",38,,RUE,8971,DU TERRAIL,13007,MARSEILLE 7EME,13,207,833,B,138,,3,,,,,,,,,,1,1,Maison,,48,3,,,,13207,"38 RUE DU TERRAIL, 13007 MARSEILLE 7EME",132078330B0138
,,,,,,,000001,01/08/2024,Vente,"702750,00",2,,IMP,5839,DES MARTHES,13012,MARSEILLE 12EME,13,212,872,A,557,,,,,,,,,,,,0,1,Maison,,119,5,S,,465,13212,"2 IMP DES MARTHES, 13012 MARSEILLE 12EME",132128720A0557
,,,,,,,000001,01/08/2024,Vente,"499900,00",19,,CHE,8208,DES SABLES JAUNES,13012,MARSEILLE 12EME,13,212,877,H,174,,,,,,,,,,,,0,1,Maison,,86,3,S,,181,13212,"19 CHE DES SABLES JAUNES, 13012 MARSEILLE 12EME",132128770H0174
,,,,,,,000001,01/08/2024,Vente,"443300,00",1,,LOT,A416,LES HAUTS DE GOMBERT,13013,MARSEILLE 13EME,13,213,885,C,225,,,,,,,,,,,,0,1,Maison,,95,4,S,,400,13213,"1 LOT LES HAUTS DE GOMBERT, 13013 MARSEILLE 13EME",132138850C0225
,,,,,,,000001,01/08/2024,Vente,"385000,00",20,,RUE,5633,MANON DES SOURCES,13013,MARSEILLE 13EME,13,213,884,E,185,,,,,,,,,,,,0,1,Maison,,88,4,S,,375,13213,"20 RUE MANON DES SOURCES, 13013 MARSEILLE 13EME",132138840E0185
,,,,,,,000001,01/08/2024,Vente,"230000,00",4,,TSSE,6825,DES PARTISANS,13013,MARSEILLE 13EME,13,213,884,M,34,,,,,,,,,,,,0,1,Maison,,35,1,S,,187,13213,"4 TSSE DES PARTISANS, 13013 MARSEILLE 13EME",132138840M0034
,,,,,,,000001,01/08/2024,Vente,"300000,00",14,,BD,5453,LOUIS PRADE,13014,MARSEILLE 14EME,13,214,895,E,251,,,,,,,,,,,,0,1,Maison,,75,4,S,,582,13214,"14 BD LOUIS PRADE, 13014 MARSEILLE 14EME",132148950E0251
,,,,,,,000001,01/08/2025,Vente,"1230000,00",48,,RUE,3359,FARINIERE,13009,MARSEILLE 9EME,13,209,852,A,114,,,,,,,,,,,,0,1,Maison,,324,10,S,,1140,13209,"48 RUE FARINIERE, 13009 MARSEILLE 9EME",132098520A0114
,,,,,,,000001,01/08/2025,Vente,"320000,00",8,,AV,0809,DU BASSIN,13009,MARSEILLE 9EME,13,209,846,L,109,,,,,,,,,,,,0,1,Maison,,60,3,S,,412,13209,"8 AV DU BASSIN, 13009 MARSEILLE 9EME",132098460L0109
,,,,,,,000001,01/08/2025,Vente,"184000,00",13,,RUE,1617,CAMILLE DESMOULINS,13009,MARSEILLE 9EME,13,209,849,O,347,,2,,,,,,,,,,1,1,Maison,,49,1,,,,13209,"13 RUE CAMILLE DESMOULINS, 13009 MARSEILLE 9EME",132098490O0347
,,,,,,,000001,01/08/2025,Vente,"412000,00",16,,TSSE,4289,HAUTE GRANIERE,13011,MARSEILLE 11EME,13,211,870,C,62,,,,,,,,,,,,0,1,Maison,,36,3,S,,565,13211,"16 TSSE HAUTE GRANIERE, 13011 MARSEILLE 11EME",132118700C0062
,,,,,,,000001,01/08/2025,Vente,"359000,00",122,,CHE,3210,DES ESCOURTINES,13011,MARSEILLE 11EME,13,211,865,D,46,,,,,,,,,,,,0,1,Maison,,90,5,S,,261,13211,"122 CHE DES ESCOURTINES, 13011 MARSEILLE 11EME",132118650D0046
,,,,,,,000001,01/08/2025,Vente,"359000,00",122,,CHE,3210,DES ESCOURTINES,13011,MARSEILLE 11EME,13,211,865,D,46,,,,,,,,,,,,0,1,Maison,,90,5,B,,549,13211,"122 CHE DES ESCOURTINES, 13011 MARSEILLE 11EME",132118650D0046
,,,,,,,000001,01/08/2025,Vente,"435200,00",16,,TRA,6973,DE LA PENNE,13011,MARSEILLE 11EME,13,211,863,N,104,,,,,,,,,,,,0,1,Maison,,87,5,S,,369,13211,"16 TRA DE LA PENNE, 13011 MARSEILLE 11EME",132118630N0104
,,,,,,,000001,01/08/2025,Vente,"560000,00",10,,RTE,9201,DES TROIS LUCS,13012,MARSEILLE 12EME,13,212,878,H,6,,,,,,,,,,,,0,1,Maison,,176,4,S,,387,13212,"10 RTE DES TROIS LUCS, 13012 MARSEILLE 12EME",132128780H0006
,,,,,,,000001,01/08/2025,Vente,"456500,00",27,,AV,8771,SIGURD,13012,MARSEILLE 12EME,13,212,874,N,219,,,,,,,,,,,,0,1,Maison,,75,4,S,,236,13212,"27 AV SIGURD, 13012 MARSEILLE 12EME",132128740N0219
,,,,,,,000001,01/08/2025,Vente,"446800,00",18,,ALL,1094,DES BERGERONNETTES,13013,MARSEILLE 13EME,13,213,884,A,301,,,,,,,,,,,,0,1,Maison,,89,4,S,,435,13213,"18 ALL DES BERGERONNETTES, 13013 MARSEILLE 13EME",132138840A0301
,,,,,,,000001,01/08/2025,Vente,"575000,00",108,,BD,0735,BARA,13013,MARSEILLE 13EME,13,213,879,E,267,,,,,,,,,,,,0,1,Maison,,100,4,S,,637,13213,"108 BD BARA, 13013 MARSEILLE 13EME",132138790E0267
,,,,,,,000001,01/09/2020,Vente,"195000,00",78,,RUE,5002,KLEBER,13003,MARSEILLE 3EME,13,203,812,A,173,,9,"88,23",,,,,,,,,1,1,Maison,,75,5,,,,13203,"78 RUE KLEBER, 13003 MARSEILLE 3EME",132038120A0173
,,,,,,,000001,01/09/2020,Vente,"1485700,00",4,B,CHE,7434,DU PONT,13007,MARSEILLE 7EME,13,207,830,E,29,,,,,,,,,,,,0,1,Maison,,146,4,S,,404,13207,"4 B CHE DU PONT, 13007 MARSEILLE 7EME",132078300E0029
,,,,,,,000001,01/09/2020,Vente,"410000,00",6,,AV,7380,POINT D INTERROGATION,13009,MARSEILLE 9EME,13,209,853,V,70,,,,,,,,,,,,0,1,Maison,,75,4,S,,320,13209,"6 AV POINT D INTERROGATION, 13009 MARSEILLE 9EME",132098530V0070
,,,,,,,000001,01/09/2020,Vente,"330000,00",245,,BD,8400,DE SAINT-LOUP,13011,MARSEILLE 11EME,13,211,866,L,154,,,,,,,,,,,,0,1,Maison,,110,4,S,,386,13211,"245 BD DE SAINT-LOUP, 13011 MARSEILLE 11EME",132118660L0154
,,,,,,,000001,01/09/2021,Vente,"850000,00",32,,RUE,5852,DE LA MARTINIQUE,13006,MARSEILLE 6EME,13,206,828,K,164,,,,,,,,,,,,0,1,Maison,,100,5,S,,209,13206,"32 RUE DE LA MARTINIQUE, 13006 MARSEILLE 6EME",132068280K0164
,,,,,,,000001,01/09/2021,Vente,"570600,00",3,,IMP,3929,GAUBERT,13008,MARSEILLE 8EME,13,208,836,I,127,,,,,,,,,,,,0,1,Maison,,50,3,S,,154,13208,"3 IMP GAUBERT, 13008 MARSEILLE 8EME",132088360I0127
,,,,,,,000002,01/09/2021,Vente,"638000,00",9,,BD,9165,TRICON,13008,MARSEILLE 8EME,13,208,845,K,190,,1,,3,,,,,,,,2,1,Maison,,96,4,,,,13208,"9 BD TRICON, 13008 MARSEILLE 8EME",132088450K0190
